time,chicago_hub_lmp_dam,coal_gen_rt,gas_gen_rt,oil_gen_rt,system_demand_7da
1/24/22 14:00,38.3,30600,34500,215,104000
1/24/22 15:00,37.2,30800,34300,216,105000
1/24/22 16:00,37.7,30600,34700,217,108000
1/24/22 17:00,46.6,31200,36400,224,114000
1/24/22 18:00,49,32500,37500,234,115000
1/24/22 19:00,43,33000,36100,241,113000
1/24/22 20:00,40.7,32400,35500,242,110000
1/24/22 21:00,28.7,31200,33600,242,106000
1/24/22 22:00,31.1,29600,32500,238,101000
1/24/22 23:00,27.9,28600,32500,225,97000
1/25/22 0:00,34.9,28500,31800,228,94000
1/25/22 1:00,34.4,27900,31500,230,92600
1/25/22 2:00,34.1,27600,31500,233,91400
1/25/22 3:00,33.8,27900,32300,233,91400
1/25/22 4:00,34.7,29000,32700,233,93400
1/25/22 5:00,36.3,28700,33300,232,98500
1/25/22 6:00,47.9,31200,35900,239,106000
1/25/22 7:00,57.5,35800,36200,237,111000
1/25/22 8:00,54,36700,36800,236,112000
1/25/22 9:00,52.2,37500,38400,236,110000
1/25/22 10:00,49.6,35700,37800,238,108000
1/25/22 11:00,46.2,34600,38100,239,107000
1/25/22 12:00,43.5,33300,36900,215,106000
1/25/22 13:00,42.6,33000,36700,220,105000
1/25/22 14:00,41.1,32000,36100,215,103000
1/25/22 15:00,40.3,31800,36200,211,103000
1/25/22 16:00,43.4,31700,37100,218,107000
1/25/22 17:00,58.8,32400,40200,225,111000
1/25/22 18:00,57.7,34200,42000,232,113000
1/25/22 19:00,55.9,34600,41500,234,113000
1/25/22 20:00,53.9,33700,40900,243,113000
1/25/22 21:00,50.7,33300,40100,231,110000
1/25/22 22:00,44.6,31500,38900,233,106000
1/25/22 23:00,41.7,30100,38100,232,103000
1/26/22 0:00,40.2,30000,36000,235,101000
1/26/22 1:00,40.9,30700,36300,247,100000
1/26/22 2:00,40.7,30900,36500,250,99900
1/26/22 3:00,42,31300,37300,279,101000
1/26/22 4:00,43,32000,38100,467,104000
1/26/22 5:00,49.5,33200,40900,516,110000
1/26/22 6:00,71.2,36900,43900,618,118000
1/26/22 7:00,87.9,39000,46100,633,122000
1/26/22 8:00,73.7,39900,46700,584,122000
1/26/22 9:00,63.7,38700,43400,385,120000
1/26/22 10:00,87.1,38400,38400,362,117000
1/26/22 11:00,74.6,38900,36800,257,114000
1/26/22 12:00,61.1,36900,35600,223,111000
1/26/22 13:00,57.8,36200,36000,222,110000
1/26/22 14:00,54.3,35000,35500,220,109000
1/26/22 15:00,53.3,35100,35600,289,110000
1/26/22 16:00,59.5,35500,36900,222,112000
1/26/22 17:00,73.9,36600,38400,346,118000
1/26/22 18:00,86.2,39800,41100,424,121000
1/26/22 19:00,49.7,39300,41200,275,122000
1/26/22 20:00,38,39200,41000,276,121000
1/26/22 21:00,36.5,38100,39600,279,118000
1/26/22 22:00,30.5,37300,38000,278,114000
1/26/22 23:00,24,36500,35700,302,111000
1/27/22 0:00,23.6,35500,34900,413,108000
1/27/22 1:00,21.8,35400,35100,417,108000
1/27/22 2:00,18.3,35700,34600,489,108000
1/27/22 3:00,19,36000,34200,513,110000
1/27/22 4:00,24.1,36100,35700,483,114000
1/27/22 5:00,29.9,35300,37600,479,118000
1/27/22 6:00,39.8,36200,41600,1470,125000
1/27/22 7:00,49.4,37400,43100,3430,129000
1/27/22 8:00,39.6,37300,42300,2490,128000
1/27/22 9:00,39.8,36600,38700,1980,123000
1/27/22 10:00,51.7,34300,35500,1800,118000
1/27/22 11:00,49.2,34400,36100,327,113000
1/27/22 12:00,46.9,33300,34600,325,109000
1/27/22 13:00,46.1,32400,33800,226,107000
1/27/22 14:00,45.2,31500,34100,228,106000
1/27/22 15:00,45,31400,34900,221,106000
1/27/22 16:00,48.2,32600,36900,255,108000
1/27/22 17:00,55.8,34000,38100,256,114000
1/27/22 18:00,61.9,35100,40200,328,117000
1/27/22 19:00,55.1,34700,39500,267,117000
1/27/22 20:00,52.7,34800,37900,273,115000
1/27/22 21:00,52.7,34600,37100,266,111000
1/27/22 22:00,51.3,33200,34800,265,105000
1/27/22 23:00,49.9,32200,33900,247,101000
1/28/22 0:00,46.4,31800,33200,250,98400
1/28/22 1:00,44.1,30700,32400,252,96200
1/28/22 2:00,44.7,29800,32200,254,95300
1/28/22 3:00,47.2,29800,32200,253,95700
1/28/22 4:00,47.7,30500,33100,257,97500
1/28/22 5:00,48,30900,33900,270,102000
1/28/22 6:00,53.4,31900,36600,282,109000
1/28/22 7:00,66.2,32900,38700,437,113000
1/28/22 8:00,69.3,33500,38400,460,114000
1/28/22 9:00,63.3,34800,38500,420,112000
1/28/22 10:00,67.2,34700,38300,302,111000
1/28/22 11:00,59.7,35100,37600,231,109000
1/28/22 12:00,55.4,34100,36600,228,107000
1/28/22 13:00,56.2,34200,36900,226,107000
1/28/22 14:00,55.3,34500,36500,225,106000
1/28/22 15:00,55.5,33700,36700,219,107000
1/28/22 16:00,56.9,33400,37300,223,109000
1/28/22 17:00,70.4,34400,39100,226,113000
1/28/22 18:00,68.7,36000,40400,251,114000
1/28/22 19:00,63.6,34900,40500,248,113000
1/28/22 20:00,59.4,34500,39700,253,112000
1/28/22 21:00,57.7,34000,39200,254,109000
1/28/22 22:00,57.1,33400,38000,249,106000
1/28/22 23:00,55.5,34500,37200,246,102000
1/29/22 0:00,55.3,33500,35200,248,101000
1/29/22 1:00,53.1,33400,34800,247,100000
1/29/22 2:00,52.9,33400,35300,260,99900
1/29/22 3:00,52,33500,35400,263,100000
1/29/22 4:00,52.2,33900,36600,268,102000
1/29/22 5:00,52.1,34500,37800,658,105000
1/29/22 6:00,53.6,35100,39800,667,108000
1/29/22 7:00,65,36400,41000,665,113000
1/29/22 8:00,72.7,37500,41300,622,115000
1/29/22 9:00,67.4,37900,41700,624,116000
1/29/22 10:00,77.3,37700,38800,235,115000
1/29/22 11:00,69.6,37600,37900,234,114000
1/29/22 12:00,55.7,37300,36600,235,111000
1/29/22 13:00,51.7,36200,34200,320,110000
1/29/22 14:00,47.4,35200,33100,408,109000
1/29/22 15:00,45.2,33400,32700,476,108000
1/29/22 16:00,44.5,34200,35300,476,110000
1/29/22 17:00,53.1,36200,35500,657,116000
1/29/22 18:00,57.2,37700,37900,1440,119000
1/29/22 19:00,51.2,37500,37500,1530,120000
1/29/22 20:00,43.4,37100,38600,1090,119000
1/29/22 21:00,41.1,36700,37700,711,117000
1/29/22 22:00,37.5,36000,37100,584,115000
1/29/22 23:00,39.5,35900,37700,421,112000
1/30/22 0:00,66.6,35600,36000,751,110000
1/30/22 1:00,54.7,35100,35400,613,108000
1/30/22 2:00,49.7,33100,35000,1600,108000
1/30/22 3:00,45.8,32900,35500,1790,108000
1/30/22 4:00,44.5,32400,35000,1740,108000
1/30/22 5:00,44.2,32000,35300,1510,110000
1/30/22 6:00,44.9,32000,35300,2440,114000
1/30/22 7:00,55.2,32500,37300,3440,117000
1/30/22 8:00,71.2,33000,37400,2960,118000
1/30/22 9:00,66,32900,37100,2040,114000
1/30/22 10:00,66.6,33700,36600,861,110000
1/30/22 11:00,65.1,33400,35500,337,106000
1/30/22 12:00,62.6,33200,33800,409,104000
1/30/22 13:00,61.9,33400,32800,382,102000
1/30/22 14:00,59.2,33000,31600,383,102000
1/30/22 15:00,60.5,31900,31500,449,102000
1/30/22 16:00,66.9,32200,33000,729,106000
1/30/22 17:00,87.3,32900,36100,767,111000
1/30/22 18:00,91.8,32800,38100,2020,114000
1/30/22 19:00,88.6,33900,39700,2150,113000
1/30/22 20:00,88.5,34200,39300,1980,112000
1/30/22 21:00,89,34400,38400,955,109000
1/30/22 22:00,81.6,34600,36300,340,105000
1/30/22 23:00,76.8,34100,35300,225,102000
1/31/22 0:00,54.6,33600,33500,226,99900
1/31/22 1:00,43.4,33100,33300,230,99200
1/31/22 2:00,45.2,33300,34300,232,99500
1/31/22 3:00,39.4,33400,35000,232,100000
1/31/22 4:00,45,33600,37000,952,103000
1/31/22 5:00,50.9,33300,39100,2360,108000
1/31/22 6:00,68.6,34300,42400,2150,115000
1/31/22 7:00,83.9,34800,44600,3210,119000
1/31/22 8:00,71.8,34600,45000,2980,119000
1/31/22 9:00,89.7,34400,43700,539,116000
1/31/22 10:00,81.9,33600,39700,242,113000
1/31/22 11:00,73.8,33100,35600,601,110000
1/31/22 12:00,64.6,32500,34400,628,107000
1/31/22 13:00,60.2,32700,33200,818,106000
1/31/22 14:00,54.3,31500,31900,1140,104000
1/31/22 15:00,52.3,31600,32300,674,105000
1/31/22 16:00,53.3,31200,32300,949,107000
1/31/22 17:00,37.6,31900,36000,1190,112000
1/31/22 18:00,38.6,32900,38700,1460,115000
1/31/22 19:00,33.5,33300,38100,1690,114000
1/31/22 20:00,30.8,33700,35900,1550,113000
1/31/22 21:00,27.8,33800,35400,1390,109000
1/31/22 22:00,19.8,33000,33200,880,105000
1/31/22 23:00,13.2,32200,32400,705,101000
2/1/22 0:00,9.08,30600,30700,314,98200
2/1/22 1:00,8.28,29400,30500,218,97100
2/1/22 2:00,8.52,28300,31500,220,96700
2/1/22 3:00,6.91,28200,33100,220,97200
2/1/22 4:00,10.1,28100,33400,223,99500
2/1/22 5:00,15.5,28800,34600,245,104000
2/1/22 6:00,34.8,29200,37500,246,112000
2/1/22 7:00,42.4,29500,41200,573,117000
2/1/22 8:00,42.6,30000,41500,782,115000
2/1/22 9:00,36.9,29700,37600,719,111000
2/1/22 10:00,32.2,29000,35700,184,107000
2/1/22 11:00,32.9,27400,34600,185,104000
2/1/22 12:00,32.2,26100,33600,178,101000
2/1/22 13:00,34,25500,32700,188,99300
2/1/22 14:00,34,24600,31700,191,98000
2/1/22 15:00,34.1,24400,32700,207,98000
2/1/22 16:00,38.9,25000,35600,328,100000
2/1/22 17:00,44,26000,36900,376,105000
2/1/22 18:00,46.4,27200,39900,549,108000
2/1/22 19:00,42.8,27600,39700,848,107000
2/1/22 20:00,38.3,27700,39100,669,106000
2/1/22 21:00,39.2,27400,37900,617,102000
2/1/22 22:00,36.3,26600,36000,586,97700
2/1/22 23:00,35.5,25100,34400,596,93200
2/2/22 0:00,34.8,24300,34900,256,90400
2/2/22 1:00,34.2,24600,34100,262,88800
2/2/22 2:00,32.7,24300,34400,273,88200
2/2/22 3:00,33,24500,34500,362,92200
2/2/22 4:00,33.7,24400,36100,363,94400
2/2/22 5:00,34.1,24500,38200,279,99300
2/2/22 6:00,43.5,25300,40700,395,106000
2/2/22 7:00,51.3,27200,42300,483,111000
2/2/22 8:00,56.8,27500,41900,470,111000
2/2/22 9:00,52.4,27300,39700,476,108000
2/2/22 10:00,44.8,26800,39000,295,105000
2/2/22 11:00,40.9,25400,38200,337,104000
2/2/22 12:00,38.8,24000,37400,514,102000
2/2/22 13:00,37.7,23600,36900,556,99600
2/2/22 14:00,36.9,23800,36300,595,97500
2/2/22 15:00,37,23600,37200,591,97800
2/2/22 16:00,38.6,24400,37900,592,99700
2/2/22 17:00,48.9,24700,38500,469,104000
2/2/22 18:00,53.5,25300,40200,463,104000
2/2/22 19:00,47,25500,39400,294,105000
2/2/22 20:00,41.7,24900,39000,293,103000
2/2/22 21:00,41.8,23900,38200,291,99800
2/2/22 22:00,39.6,23100,35900,291,95100
2/2/22 23:00,35.9,,,,90100
2/3/22 0:00,36,20700,32500,278,86500
2/3/22 1:00,35.4,20400,31600,275,84700
2/3/22 2:00,35.1,20700,30600,275,84100
2/3/22 3:00,34.4,20400,30000,277,84200
2/3/22 4:00,34,20600,30600,280,86200
2/3/22 5:00,37.7,21100,32600,280,90200
2/3/22 6:00,54.5,22200,36600,297,96900
2/3/22 7:00,65.4,24100,39500,297,102000
2/3/22 8:00,54.8,24700,39400,296,103000
2/3/22 9:00,55.1,25000,40000,283,103000
2/3/22 10:00,59.5,25400,40300,295,102000
2/3/22 11:00,55.9,25700,40600,228,102000
2/3/22 12:00,54,25900,40300,223,102000
2/3/22 13:00,53,25800,39900,222,102000
2/3/22 14:00,51.5,25800,39100,222,101000
2/3/22 15:00,50.1,25600,38000,221,101000
2/3/22 16:00,52,25300,38300,221,103000
2/3/22 17:00,66.8,25900,39700,224,106000
2/3/22 18:00,69.1,26300,39900,223,107000
2/3/22 19:00,64.3,26500,40100,225,106000
2/3/22 20:00,58.1,26300,39100,224,102000
2/3/22 21:00,54.3,25300,37700,222,97800
2/3/22 22:00,49.7,24600,35500,223,93000
2/3/22 23:00,45.8,,,,88400
2/4/22 0:00,39.5,22400,30500,224,85500
2/4/22 1:00,39.8,21900,29600,225,83500
2/4/22 2:00,39.3,21300,29200,225,82000
2/4/22 3:00,40.3,21400,28300,228,81800
2/4/22 4:00,40.7,21700,29100,231,83400
2/4/22 5:00,43,22500,30800,230,87300
2/4/22 6:00,54.1,23800,34100,230,93500
2/4/22 7:00,61.4,25900,37500,229,98900
2/4/22 8:00,63.1,27000,39200,224,101000
2/4/22 9:00,61.3,28000,41300,222,100000
2/4/22 10:00,69.2,28900,42000,226,100000
2/4/22 11:00,63.7,28800,40900,223,101000
2/4/22 12:00,58.7,28300,41500,223,101000
2/4/22 13:00,57.3,28300,42100,221,100000
2/4/22 14:00,56.2,27900,41300,218,101000
2/4/22 15:00,55.1,27800,41200,214,103000
2/4/22 16:00,54.2,27800,41500,219,104000
2/4/22 17:00,64.3,28400,41100,218,107000
2/4/22 18:00,68.3,28300,41600,217,109000
2/4/22 19:00,62.9,28200,41900,215,108000
2/4/22 20:00,54.4,28100,40600,215,106000
2/4/22 21:00,51.8,28000,40300,209,104000
2/4/22 22:00,49.5,27200,38400,208,101000
2/4/22 23:00,43.3,,,,97900
2/5/22 0:00,37.3,25500,33900,396,95200
2/5/22 1:00,37.1,25800,33200,345,94000
2/5/22 2:00,37.1,26100,33600,366,93400
2/5/22 3:00,38,26500,33500,354,93900
2/5/22 4:00,39.6,26300,33800,379,95000
2/5/22 5:00,43.1,27100,35000,420,97200
2/5/22 6:00,47.2,28000,37100,395,100000
2/5/22 7:00,65.9,28800,39600,464,104000
2/5/22 8:00,67,29600,38700,405,107000
2/5/22 9:00,59.5,29700,37600,355,107000
2/5/22 10:00,67.2,30400,36200,222,106000
2/5/22 11:00,61.6,30700,34200,222,103000
2/5/22 12:00,55.3,29700,32200,222,101000
2/5/22 13:00,49.6,29400,32000,221,99200
2/5/22 14:00,42.2,28100,31300,219,97800
2/5/22 15:00,37.3,28100,31200,220,98300
2/5/22 16:00,36.7,28400,32300,221,100000
2/5/22 17:00,38.2,29200,34600,244,105000
2/5/22 18:00,40.9,30200,38100,256,110000
2/5/22 19:00,37.4,30700,37000,270,111000
2/5/22 20:00,35.1,30600,36700,380,112000
2/5/22 21:00,34.3,31100,36500,426,110000
2/5/22 22:00,34.3,30800,35000,415,108000
2/5/22 23:00,24.9,,,,105000
2/6/22 0:00,36.6,30200,32000,265,103000
2/6/22 1:00,35.9,30000,32000,271,101000
2/6/22 2:00,33.9,29800,31700,282,101000
2/6/22 3:00,32.3,29900,32400,286,101000
2/6/22 4:00,33.7,29800,32500,284,102000
2/6/22 5:00,35.1,29700,32700,284,104000
2/6/22 6:00,34.2,29900,33200,280,107000
2/6/22 7:00,39.8,30600,34900,371,110000
2/6/22 8:00,41.8,30300,33900,563,110000
2/6/22 9:00,40.8,29900,31700,228,107000
2/6/22 10:00,39.3,28600,29800,227,102000
2/6/22 11:00,37.6,28000,29300,228,98500
2/6/22 12:00,36.3,27400,29300,228,96100
2/6/22 13:00,36,27000,28600,225,94100
2/6/22 14:00,35.8,26900,28100,250,92500
2/6/22 15:00,36.7,26400,29200,257,93100
2/6/22 16:00,39.5,26500,29100,541,95600
2/6/22 17:00,41.3,27900,31300,849,101000
2/6/22 18:00,47.8,29100,33100,1070,105000
2/6/22 19:00,46.6,30300,33100,1070,106000
2/6/22 20:00,46.9,30200,33400,1070,106000
2/6/22 21:00,44.7,30000,31900,1060,103000
2/6/22 22:00,43.6,28900,30500,878,99800
2/6/22 23:00,39,,,,96300
2/7/22 0:00,42.8,28300,30100,229,93800
2/7/22 1:00,40.2,28400,30500,226,92400
2/7/22 2:00,39.2,28000,31100,225,92800
2/7/22 3:00,42.2,28400,30900,226,93700
2/7/22 4:00,44.1,28500,32600,227,96000
2/7/22 5:00,54,28700,33500,271,101000
2/7/22 6:00,74.1,29600,37000,270,108000
2/7/22 7:00,83.4,31000,40300,376,113000
2/7/22 8:00,74.8,31900,40300,397,113000
2/7/22 9:00,68.1,32100,40800,344,112000
2/7/22 10:00,65.8,31800,39900,239,109000
2/7/22 11:00,59.7,31900,39100,244,106000
2/7/22 12:00,55.3,31500,38100,227,104000
2/7/22 13:00,54.3,31300,38300,222,102000
2/7/22 14:00,52.6,30300,36900,226,102000
2/7/22 15:00,52.9,31000,37200,221,102000
2/7/22 16:00,52.7,31400,36500,236,104000
2/7/22 17:00,66.5,31800,37400,232,109000
2/7/22 18:00,71.4,32300,39500,239,111000
2/7/22 19:00,69.5,32600,39800,240,110000
2/7/22 20:00,66.2,32400,39600,239,108000
2/7/22 21:00,61.3,32700,37300,235,105000
2/7/22 22:00,60.7,31900,35300,227,100000
2/7/22 23:00,54.7,,,,96000
2/8/22 0:00,43.8,30700,32600,227,93800
2/8/22 1:00,39.8,29600,32000,231,92500
2/8/22 2:00,37.2,29500,32200,235,92300
2/8/22 3:00,35.1,29700,32100,235,92500
2/8/22 4:00,36.2,29700,32900,250,95000
2/8/22 5:00,38,29600,35000,260,100000
2/8/22 6:00,53.1,30100,37600,261,108000
2/8/22 7:00,59.2,31700,40500,264,114000
2/8/22 8:00,51,31800,39200,311,113000
2/8/22 9:00,42.3,31400,37400,354,110000
2/8/22 10:00,34.3,30000,36200,348,106000
2/8/22 11:00,32.3,27300,35600,378,103000
2/8/22 12:00,31.2,25900,35500,374,99900
2/8/22 13:00,30,25500,35500,374,97700
2/8/22 14:00,29,25300,35100,375,96300
2/8/22 15:00,28.6,24900,34100,376,96400
2/8/22 16:00,28.1,25000,33600,371,99000
2/8/22 17:00,28.3,26000,35000,372,104000
2/8/22 18:00,33.6,26800,39000,371,107000
2/8/22 19:00,36.3,27100,39400,382,108000
2/8/22 20:00,32.8,27000,38800,384,107000
2/8/22 21:00,29.4,26600,37400,385,104000
2/8/22 22:00,28.2,26000,34600,386,98800
2/8/22 23:00,27.1,,,,94600
2/9/22 0:00,33.1,25300,33300,239,92100
2/9/22 1:00,32.8,24500,34700,249,90800
2/9/22 2:00,32.4,24200,34100,257,91300
2/9/22 3:00,26,24500,34400,268,92500
2/9/22 4:00,24.8,25600,35000,276,95000
2/9/22 5:00,28.2,27200,37300,278,100000
2/9/22 6:00,36.7,27700,39500,269,107000
2/9/22 7:00,44.5,29200,42800,295,112000
2/9/22 8:00,34.7,28000,40600,303,110000
2/9/22 9:00,35.5,26500,38100,233,107000
2/9/22 10:00,38,25700,34500,230,101000
2/9/22 11:00,37.5,24800,33500,230,96700
2/9/22 12:00,35.9,24400,30800,228,94200
2/9/22 13:00,34.7,24000,29900,229,91800
2/9/22 14:00,33.2,24000,28800,227,90400
2/9/22 15:00,33.2,23900,28300,221,90300
2/9/22 16:00,34.5,24100,30600,221,92800
2/9/22 17:00,37.7,24200,33800,225,98700
2/9/22 18:00,42,25500,36600,227,102000
2/9/22 19:00,41,25500,37000,242,100000
2/9/22 20:00,38,25100,35800,231,99200
2/9/22 21:00,36,24800,34800,230,96400
2/9/22 22:00,34,24300,32600,229,92100
2/9/22 23:00,33.5,,,,88100
2/10/22 0:00,28.8,23000,28500,230,86000
2/10/22 1:00,28.1,22500,28200,230,84400
2/10/22 2:00,27.6,22200,28000,233,83600
2/10/22 3:00,25.8,22100,28700,233,84100
2/10/22 4:00,26.2,22400,29300,232,86200
2/10/22 5:00,28.9,22600,33300,229,91000
2/10/22 6:00,39.1,23900,37300,244,99600
2/10/22 7:00,42,26400,40100,257,104000
2/10/22 8:00,37.9,26100,39600,236,104000
2/10/22 9:00,36.5,25400,37200,228,102000
2/10/22 10:00,35.6,24300,35200,226,98100
2/10/22 11:00,35.1,23800,33900,374,94700
2/10/22 12:00,32.6,23400,34300,395,93000
2/10/22 13:00,34.1,23200,33400,393,91900
2/10/22 14:00,32.4,23100,33200,391,91900
2/10/22 15:00,31.6,23000,31700,389,92200
2/10/22 16:00,32.6,23000,32000,257,94400
2/10/22 17:00,36.8,23200,36100,217,99300
2/10/22 18:00,38.3,23600,38200,215,100000
2/10/22 19:00,36,24000,39600,216,98400
2/10/22 20:00,32.1,24100,39500,215,97700
2/10/22 21:00,26.4,23400,38200,217,95600
2/10/22 22:00,24.3,22500,35400,221,91400
2/10/22 23:00,21.9,,,,87400
2/11/22 0:00,19.8,20900,31700,219,86600
2/11/22 1:00,17.9,19800,32900,223,84900
2/11/22 2:00,17.7,19900,32800,226,84700
2/11/22 3:00,9.78,20600,32600,226,85800
2/11/22 4:00,11.6,20900,33100,227,87800
2/11/22 5:00,16.5,21600,34900,235,92600
2/11/22 6:00,20.3,23200,36600,258,100000
2/11/22 7:00,24.3,25700,38900,262,105000
2/11/22 8:00,27.6,24400,38700,240,105000
2/11/22 9:00,26.1,23500,34200,229,101000
2/11/22 10:00,28.1,22600,32700,227,97100
2/11/22 11:00,27.6,21500,32100,224,92600
2/11/22 12:00,27.5,20800,31700,224,90500
2/11/22 13:00,27.5,20600,30200,223,88900
2/11/22 14:00,26.8,20500,28500,220,87700
2/11/22 15:00,26.1,20400,28900,219,87200
2/11/22 16:00,26.8,20600,29900,220,89100
2/11/22 17:00,29.8,20800,31000,219,93100
2/11/22 18:00,31.9,22200,33600,220,92800
2/11/22 19:00,28.5,22100,32700,220,92000
2/11/22 20:00,27.7,21300,32200,223,91100
2/11/22 21:00,26.1,20900,31800,225,88500
2/11/22 22:00,24.5,20500,29700,225,84800
2/11/22 23:00,23,,,,81000
2/12/22 0:00,24.3,19700,26600,227,79600
2/12/22 1:00,24,19400,25800,231,77300
2/12/22 2:00,23.3,19200,25900,234,76000
2/12/22 3:00,22.5,19100,26200,232,76000
2/12/22 4:00,22.8,19200,26100,228,76800
2/12/22 5:00,24.1,19300,27500,229,78900
2/12/22 6:00,26.2,20200,28500,227,82800
2/12/22 7:00,29.8,21000,30500,227,86400
2/12/22 8:00,30.3,21600,31300,228,88200
2/12/22 9:00,31.8,21600,32400,226,88900
2/12/22 10:00,36.9,22500,32700,226,88500
2/12/22 11:00,35,23400,32000,226,86900
2/12/22 12:00,34.1,23700,30900,220,85800
2/12/22 13:00,32.9,23300,30400,220,85100
2/12/22 14:00,32,21900,30500,220,84500
2/12/22 15:00,32,21900,31000,219,84600
2/12/22 16:00,34.9,22400,32400,218,86800
2/12/22 17:00,40.8,24600,34600,217,91400
2/12/22 18:00,45.4,25700,36300,216,93400
2/12/22 19:00,43.3,26200,36200,216,93500
2/12/22 20:00,41.2,26400,36300,216,93200
2/12/22 21:00,39.9,25900,36000,218,91100
2/12/22 22:00,39.4,25300,35600,217,88200
2/12/22 23:00,38.7,,,,85400
2/13/22 0:00,35.9,23100,32300,221,83700
2/13/22 1:00,34.5,22700,33100,222,81900
2/13/22 2:00,34.5,23200,33000,220,81300
2/13/22 3:00,34.9,23100,33000,218,81700
2/13/22 4:00,35.3,23100,32400,222,83200
2/13/22 5:00,35.4,22800,32200,224,85200
2/13/22 6:00,35.1,23100,33600,223,88200
2/13/22 7:00,37.8,24600,35400,225,91300
2/13/22 8:00,40.2,26100,37100,226,93500
2/13/22 9:00,45.9,27000,38600,236,94900
2/13/22 10:00,51.4,28500,38400,230,96100
2/13/22 11:00,48.3,29500,37600,229,96900
2/13/22 12:00,43.9,29400,35900,226,97200
2/13/22 13:00,42.2,29300,35300,224,96900
2/13/22 14:00,38.5,27700,34800,238,96600
2/13/22 15:00,37.7,28200,34700,237,97500
2/13/22 16:00,38.9,28400,35900,244,100000
2/13/22 17:00,45.8,28600,38000,270,105000
2/13/22 18:00,55.8,30100,39000,272,107000
2/13/22 19:00,51.5,29900,38300,249,107000
2/13/22 20:00,53.6,29700,37800,251,105000
2/13/22 21:00,54.6,30000,38700,251,102000
2/13/22 22:00,56,30100,39100,249,98400
2/13/22 23:00,47.1,,,,95300
2/14/22 0:00,41.3,28600,37900,254,93700
2/14/22 1:00,39.8,28500,36500,256,94700
2/14/22 2:00,39.5,28600,36300,274,95700
2/14/22 3:00,39.5,28800,36800,275,96500
2/14/22 4:00,39.7,29400,37400,335,99600
2/14/22 5:00,46.2,29100,39000,407,104000
2/14/22 6:00,56.5,30900,43600,415,112000
2/14/22 7:00,73.9,33100,46100,591,116000
2/14/22 8:00,61.5,33300,44900,514,118000
2/14/22 9:00,55.1,33700,43500,532,115000
2/14/22 10:00,50.4,33500,42500,315,112000
2/14/22 11:00,46.2,33500,40800,224,110000
2/14/22 12:00,41.9,33500,39900,215,108000
2/14/22 13:00,40.5,31700,39000,215,107000
2/14/22 14:00,37.7,30200,38500,212,105000
2/14/22 15:00,38.9,30300,38700,212,105000
2/14/22 16:00,43.4,30400,39800,211,106000
2/14/22 17:00,57.4,30000,42800,418,111000
2/14/22 18:00,63.7,31400,45800,318,116000
2/14/22 19:00,59.9,32300,45300,334,116000
2/14/22 20:00,58.8,33000,44300,362,116000
2/14/22 21:00,59.7,33100,43000,325,112000
2/14/22 22:00,59.9,32900,41900,261,108000
2/14/22 23:00,45.3,,,,105000
2/15/22 0:00,46.2,32000,39000,266,102000
2/15/22 1:00,42.7,31600,38700,269,101000
2/15/22 2:00,42.1,31800,39000,272,102000
2/15/22 3:00,37,32000,39100,471,104000
2/15/22 4:00,34.6,32200,39000,503,107000
2/15/22 5:00,39.1,31800,42100,844,112000
2/15/22 6:00,54.4,32100,46200,1430,119000
2/15/22 7:00,60.2,33400,48100,1900,125000
2/15/22 8:00,39.4,33700,45000,1060,122000
2/15/22 9:00,34.8,33300,41100,393,116000
2/15/22 10:00,38.5,32800,37000,347,111000
2/15/22 11:00,36,30800,35800,636,106000
2/15/22 12:00,34,29400,34900,667,102000
2/15/22 13:00,32.6,27900,34300,655,99800
2/15/22 14:00,29.5,26900,33300,672,98100
2/15/22 15:00,28.6,26200,31900,877,98000
2/15/22 16:00,28.7,25800,32900,835,99700
2/15/22 17:00,26,26300,35700,852,104000
2/15/22 18:00,30.4,28100,38600,965,109000
2/15/22 19:00,26.4,28800,38300,966,110000
2/15/22 20:00,26.2,28300,37100,640,110000
2/15/22 21:00,24.5,28600,36200,639,107000
2/15/22 22:00,22.3,27000,33600,590,103000
2/15/22 23:00,20.2,,,,98100
2/16/22 0:00,19.3,25900,31600,270,94400
2/16/22 1:00,16,25000,31600,251,93300
2/16/22 2:00,14.3,24100,31400,250,92800
2/16/22 3:00,5.54,24100,32200,255,93100
2/16/22 4:00,4.61,24500,32100,274,95200
2/16/22 5:00,8.27,25400,34800,275,99400
2/16/22 6:00,21.1,27100,38600,276,107000
2/16/22 7:00,25.8,29300,40000,333,111000
2/16/22 8:00,23.8,28700,38200,267,109000
2/16/22 9:00,26.2,26700,32900,217,106000
2/16/22 10:00,27.7,24900,31300,216,102000
2/16/22 11:00,26.8,23600,31000,216,96600
2/16/22 12:00,25.8,22900,30400,215,93700
2/16/22 13:00,26.9,22600,30000,212,91600
2/16/22 14:00,25.4,22400,29500,212,90200
